0.0000000825	0.0000000111
0.0000000832	0.0000000000
0.0000000825	-0.0000000111
0.0000000802	-0.0000000221
0.0000000766	-0.0000000326
-0.0000806394	-0.0000000425
0.0000000652	-0.0000000517
0.0000000577	-0.0000000600
0.0000000491	-0.0000000672
0.0000000397	-0.0000000731
0.0000000296	-0.0000000778
0.0000000189	-0.0000000810
0.0000000079	-0.0000000828
-0.0000000033	-0.0000000831
-0.0000000144	-0.0000000820
-0.0000000252	-0.0000000793
-0.0000000356	-0.0000000752
-0.0000000453	-0.0000000698
-0.0000000543	-0.0000000631
-0.0000000622	-0.0000000553
-0.0000000690	-0.0000000464
-0.0000000746	-0.0000000368
-0.0000000790	-0.0000453113
-0.0000000817	-0.0000000157
-0.0000000831	-0.0000000046
-0.0000000830	0.0000000065
-0.0000000813	0.0000000176
-0.0000000783	0.0000000283
-0.0000000738	0.0000000385
-0.0000000679	0.0000000480
-0.0000078242	-0.0003247101
-0.0000000528	0.0000000643
-0.0000000437	0.0000000708
-0.0000000338	0.0000000760
-0.0000000233	0.0000000799
-0.0000000125	0.0000000823
-0.0000000013	0.0000000832
0.0000000098	0.0000000826
0.0000000208	0.0000000806
0.0000000314	0.0000000771
0.0000000414	0.0000000722
0.0000000507	0.0000000660
0.0000000591	0.0000000586
0.0000000664	0.0000000502
0.0000000725	0.0000000409
0.0000000773	0.0000000308
0.0000000807	0.0000000202
0.0000429043	-0.0000003085
0.0000000832	-0.0000000019
0.0000000822	-0.0000000131
0.0000000797	-0.0000000239
0.0000000758	-0.0000000344
0.0000000705	-0.0000000442
0.0000000640	-0.0000000532
0.0000000563	-0.0000000613
-0.0005427601	-0.0040819966
0.0000000380	-0.0000000740
0.0000000277	-0.0000000785
0.0000000170	-0.0000000815
0.0000000059	-0.0000000830
-0.0000000052	-0.0000000831
-0.0000000163	-0.0000000816
-0.0000000270	-0.0000000787
-0.0000000373	-0.0000000744
-0.0000000469	-0.0000000687
-0.0000000557	-0.0000000618
-0.0000000635	-0.0000000538
-0.0000000701	-0.0000000448
-0.0000000755	-0.0000000350
-0.0000000795	-0.0000000246
-0.0000000821	-0.0000000138
-0.0000000832	-0.0000000027
0.0000147951	0.0000695263
-0.0000000809	0.0000000195
-0.0000000776	0.0000000301
-0.0000000728	0.0000000402
-0.0000000668	0.0000000496
-0.0000000596	0.0000000581
-0.0000000513	0.0000000656
-0.0000000420	0.0000000718
-0.0081294387	0.0039081164
-0.0000000215	0.0000000804
-0.0000000105	0.0000000825
0.0000000006	0.0000000832
0.0000000117	0.0000000824
0.0000000226	0.0000000801
0.0000000332	0.0000000763
0.0000000431	0.0000000712
0.0000000522	0.0000000648
0.0000000604	0.0000000572
0.0000000675	0.0000000486
0.0000000734	0.0000000392
0.0000000780	0.0000000290
0.0000000812	0.0000000183
0.0000000829	0.0000000073
0.0000000831	-0.0000000039
0.0000000819	-0.0000000150
-0.0000931810	0.0001222050
0.0000000750	-0.0000000361
0.0000000694	-0.0000000458
0.0000000627	-0.0000000547
0.0000000548	-0.0000000626
0.0000000459	-0.0000000694
0.0000000362	-0.0000000749
0.0000000259	-0.0000000791
-0.0062462756	0.0012356488
0.0000000040	-0.0000000831
-0.0000000072	-0.0000000829
-0.0000000182	-0.0000000812
-0.0000000289	-0.0000000780
-0.0000000391	-0.0000000735
-0.0000000485	-0.0000000676
-0.0000000571	-0.0000000605
-0.0000000647	-0.0000000523
-0.0000000711	-0.0000000432
-0.0000000763	-0.0000000333
-0.0000000800	-0.0000000228
-0.0000000824	-0.0000000119
-0.0000000832	-0.0000000007
-0.0000000826	0.0000000104
-0.0000000804	0.0000000214
-0.0000000768	0.0000000319
-0.0002831117	0.0001270496
-0.0000000656	0.0000000512
-0.0000000582	0.0000000595
-0.0000000497	0.0000000667
-0.0000000403	0.0000000728
-0.0000000302	0.0000000775
-0.0000000196	0.0000000809
-0.0000000086	0.0000000828
-0.0044042587	0.0003408898
0.0000000137	0.0000000821
0.0000000245	0.0000000795
0.0000000349	0.0000000755
0.0000000447	0.0000000702
0.0000000537	0.0000000636
0.0000000617	0.0000000558
0.0000000686	0.0000000470
0.0000000743	0.0000000374
0.0000000787	0.0000000272
0.0000000816	0.0000000164
0.0000000830	0.0000000053
0.0000000830	-0.0000000058
0.0000000815	-0.0000000169
0.0000000785	-0.0000000276
0.0000000741	-0.0000000379
0.0000000684	-0.0000000474
-0.0005509452	0.0000619308
0.0000000533	-0.0000000639
0.0000000443	-0.0000000704
0.0000000345	-0.0000000757
0.0000000240	-0.0000000797
0.0000000132	-0.0000000822
0.0000000021	-0.0000000832
-0.0000000091	-0.0000000827
-0.0034927026	-0.0000202042
-0.0000000307	-0.0000000773
-0.0000000408	-0.0000000725
-0.0000000501	-0.0000000664
-0.0000000585	-0.0000000591
-0.0000000659	-0.0000000508
-0.0000000721	-0.0000000415
-0.0000000770	-0.0000000315
-0.0000000805	-0.0000000209
-0.0000000826	-0.0000000099
-0.0000000832	0.0000000012
-0.0000000823	0.0000000123
-0.0000000799	0.0000000232
-0.0000000761	0.0000000337
-0.0000000709	0.0000000436
-0.0000000644	0.0000000527
-0.0000000568	0.0000000608
-0.0008895336	-0.0000857150
-0.0000000386	0.0000000737
-0.0000000284	0.0000000782
-0.0000000177	0.0000000813
-0.0000000067	0.0000000829
0.0000000045	0.0000000831
0.0000000156	0.0000000817
0.0000000264	0.0000000789
-0.0031388638	-0.0003327025
0.0000000463	0.0000000691
0.0000000552	0.0000000623
0.0000000630	0.0000000544
0.0000000697	0.0000000454
0.0000000752	0.0000000357
0.0000000793	0.0000000253
0.0000000819	0.0000000145
0.0000000831	0.0000000034
0.0000000829	-0.0000000078
0.0000000811	-0.0000000188
0.0000000778	-0.0000000294
0.0000000732	-0.0000000396
0.0000000672	-0.0000000490
0.0000000601	-0.0000000576
0.0000000518	-0.0000000651
0.0000000427	-0.0000000714
-0.0012866898	-0.0003201609
0.0000000222	-0.0000000802
0.0000000113	-0.0000000824
0.0000000001	-0.0000000832
-0.0000000110	-0.0000000825
-0.0000000219	-0.0000000803
-0.0000000325	-0.0000000766
-0.0000000424	-0.0000000716
-0.0030614739	-0.0006998044
-0.0000000599	-0.0000000578
-0.0000000671	-0.0000000492
-0.0000000731	-0.0000000398
-0.0000000777	-0.0000000297
-0.0000000810	-0.0000000190
-0.0000000828	-0.0000000080
-0.0000000832	0.0000000032
-0.0000000820	0.0000000142
-0.0000000793	0.0000000251
-0.0000000753	0.0000000355
-0.0000000698	0.0000000452
-0.0000000632	0.0000000542
-0.0000000554	0.0000000621
-0.0000000465	0.0000000690
-0.0000000369	0.0000000746
-0.0000000266	0.0000000788
-0.0017270158	-0.0006355100
-0.0000000047	0.0000000831
0.0000000064	0.0000000830
0.0000000175	0.0000000814
0.0000000282	0.0000000783
0.0000000384	0.0000000738
0.0000000479	0.0000000680
0.0000000566	0.0000000610
-0.0031024081	-0.0011157261
0.0000000708	0.0000000438
0.0000000760	0.0000000339
0.0000000798	0.0000000235
0.0000000823	0.0000000126
0.0000000832	0.0000000015
